trade_id,event_id,entry_timestamp,entry_price,exit_timestamp,exit_price,size,side,gross_pnl,fees,net_pnl,duration
TRD_103,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-10T06:40:03Z,0.978,2025-08-10T23:20:03Z,0.979,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.666666666666668
TRD_104,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-11T16:00:03Z,0.979,2025-08-12T08:40:02Z,0.9795,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.66638888888889
TRD_105,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-13T01:20:09Z,0.983,2025-08-13T18:00:06Z,0.981,5000,LONG,-10.000000000000009,0.0,-10.000000000000009,16.66583333333333
TRD_106,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-14T10:40:03Z,0.981,2025-08-15T03:20:06Z,0.9805,5000,LONG,-2.4999999999997247,0.0,-2.4999999999997247,16.6675
TRD_107,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-15T20:00:17Z,0.9815,2025-08-16T12:40:03Z,0.983,5000,LONG,7.499999999999729,0.0,7.499999999999729,16.662777777777777
TRD_108,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-17T05:20:15Z,0.9825,2025-08-17T22:00:13Z,0.9825,5000,LONG,0.0,0.0,0.0,16.66611111111111
TRD_109,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-18T14:40:02Z,0.9825,2025-08-19T07:20:06Z,0.9835,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.66777777777778
TRD_110,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-20T00:00:06Z,0.9825,2025-08-20T16:40:03Z,0.9825,5000,LONG,0.0,0.0,0.0,16.66583333333333
TRD_111,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-21T09:20:03Z,0.9825,2025-08-22T02:00:08Z,0.9835,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.668055555555554
TRD_112,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-22T18:40:02Z,0.9835,2025-08-23T11:20:03Z,0.9845,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.666944444444443
TRD_113,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-24T04:00:16Z,0.9845,2025-08-24T20:40:02Z,0.984,5000,LONG,-2.5000000000002798,0.0,-2.5000000000002798,16.662777777777777
TRD_114,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-25T13:20:04Z,0.984,2025-08-26T05:50:02Z,0.9845,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.499444444444446
TRD_115,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-26T22:30:06Z,0.984,2025-08-27T15:10:09Z,0.984,5000,LONG,0.0,0.0,0.0,16.6675
TRD_116,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-28T07:50:03Z,0.9845,2025-08-29T00:30:09Z,0.984,5000,LONG,-2.5000000000002798,0.0,-2.5000000000002798,16.668333333333333
TRD_117,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-29T17:10:03Z,0.984,2025-08-30T09:50:04Z,0.984,5000,LONG,0.0,0.0,0.0,16.666944444444443
TRD_118,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-08-31T02:30:07Z,0.984,2025-08-31T19:10:06Z,0.9875,5000,LONG,17.50000000000029,0.0,17.50000000000029,16.66638888888889
TRD_119,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-01T11:50:03Z,0.9885,2025-09-02T04:30:02Z,0.989,5000,LONG,2.4999999999997247,0.0,2.4999999999997247,16.66638888888889
TRD_120,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-02T21:10:03Z,0.989,2025-09-03T13:40:17Z,0.993,5000,LONG,20.000000000000018,0.0,20.000000000000018,16.503888888888888
TRD_121,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-04T06:20:02Z,0.991,2025-09-04T23:00:04Z,0.9895,5000,LONG,-7.499999999999729,0.0,-7.499999999999729,16.66722222222222
TRD_122,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-05T15:40:03Z,0.9875,2025-09-06T08:20:06Z,0.9885,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.6675
TRD_123,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-07T01:00:12Z,0.9885,2025-09-07T17:40:03Z,0.9885,5000,LONG,0.0,0.0,0.0,16.664166666666667
TRD_124,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-08T10:20:10Z,0.989,2025-09-09T03:00:21Z,0.989,5000,LONG,0.0,0.0,0.0,16.669722222222223
TRD_125,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-09T19:40:04Z,0.9865,2025-09-10T12:20:03Z,0.987,5000,LONG,2.4999999999997247,0.0,2.4999999999997247,16.66638888888889
TRD_126,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-11T05:00:14Z,0.987,2025-09-11T21:40:09Z,0.987,5000,LONG,0.0,0.0,0.0,16.665277777777778
TRD_127,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-12T14:20:24Z,0.9865,2025-09-13T07:00:04Z,0.986,5000,LONG,-2.5000000000002798,0.0,-2.5000000000002798,16.66111111111111
TRD_128,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-13T23:40:05Z,0.9865,2025-09-14T16:20:14Z,0.986,5000,LONG,-2.5000000000002798,0.0,-2.5000000000002798,16.669166666666666
TRD_129,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-15T09:00:09Z,0.986,2025-09-16T01:40:08Z,0.988,5000,LONG,10.000000000000009,0.0,10.000000000000009,16.66638888888889
TRD_130,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-16T18:20:03Z,0.9855,2025-09-17T11:00:14Z,0.986,5000,LONG,2.4999999999997247,0.0,2.4999999999997247,16.669722222222223
TRD_131,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-18T03:50:07Z,0.987,2025-09-18T20:30:02Z,0.9865,5000,LONG,-2.4999999999997247,0.0,-2.4999999999997247,16.665277777777778
TRD_132,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-19T13:10:06Z,0.9885,2025-09-20T05:50:02Z,0.9875,5000,LONG,-5.000000000000004,0.0,-5.000000000000004,16.665555555555557
TRD_133,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-20T22:30:04Z,0.9865,2025-09-21T15:10:02Z,0.9865,5000,LONG,0.0,0.0,0.0,16.66611111111111
TRD_134,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-22T07:50:05Z,0.9865,2025-09-23T00:30:08Z,0.9845,5000,LONG,-10.000000000000009,0.0,-10.000000000000009,16.6675
TRD_135,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-23T17:10:12Z,0.987,2025-09-24T10:00:04Z,0.9875,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.83111111111111
TRD_136,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-25T02:40:08Z,0.9895,2025-09-25T19:20:06Z,0.9895,5000,LONG,0.0,0.0,0.0,16.66611111111111
TRD_137,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-26T12:00:11Z,0.99,2025-09-27T04:40:11Z,0.99,5000,LONG,0.0,0.0,0.0,16.666666666666668
TRD_138,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-27T21:20:05Z,0.99,2025-09-28T14:00:08Z,0.9895,5000,LONG,-2.4999999999997247,0.0,-2.4999999999997247,16.6675
TRD_139,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-29T06:40:06Z,0.99,2025-09-29T23:20:09Z,0.9895,5000,LONG,-2.4999999999997247,0.0,-2.4999999999997247,16.6675
TRD_140,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-09-30T16:00:02Z,0.988,2025-10-01T08:40:04Z,0.988,5000,LONG,0.0,0.0,0.0,16.66722222222222
TRD_141,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-02T01:20:09Z,0.9865,2025-10-02T18:00:11Z,0.9865,5000,LONG,0.0,0.0,0.0,16.66722222222222
TRD_142,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-03T10:40:03Z,0.989,2025-10-04T03:20:05Z,0.989,5000,LONG,0.0,0.0,0.0,16.66722222222222
TRD_143,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-04T20:00:07Z,0.9885,2025-10-05T12:40:05Z,0.9885,5000,LONG,0.0,0.0,0.0,16.66611111111111
TRD_144,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-06T05:20:03Z,0.99,2025-10-06T22:00:02Z,0.9895,5000,LONG,-2.4999999999997247,0.0,-2.4999999999997247,16.66638888888889
TRD_145,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-07T14:40:04Z,0.9895,2025-10-08T07:20:09Z,0.9865,5000,LONG,-15.000000000000014,0.0,-15.000000000000014,16.668055555555554
TRD_146,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-09T00:00:14Z,0.987,2025-10-09T16:40:03Z,0.988,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.663611111111113
TRD_147,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-10T09:20:08Z,0.988,2025-10-11T02:00:07Z,0.9885,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.66638888888889
TRD_148,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-11T18:40:11Z,0.9865,2025-10-12T11:20:07Z,0.9885,5000,LONG,10.000000000000009,0.0,10.000000000000009,16.665555555555557
TRD_149,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-13T04:00:13Z,0.9885,2025-10-13T20:40:05Z,0.9885,5000,LONG,0.0,0.0,0.0,16.664444444444445
TRD_150,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-14T13:20:05Z,0.9885,2025-10-15T06:00:21Z,0.989,5000,LONG,2.4999999999997247,0.0,2.4999999999997247,16.67111111111111
TRD_151,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-15T22:40:06Z,0.9905,2025-10-16T15:20:05Z,0.9875,5000,LONG,-15.000000000000014,0.0,-15.000000000000014,16.66638888888889
TRD_152,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-17T08:00:14Z,0.989,2025-10-18T00:40:03Z,0.9895,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.663611111111113
TRD_153,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-18T17:20:13Z,0.9885,2025-10-19T10:00:05Z,0.9885,5000,LONG,0.0,0.0,0.0,16.664444444444445
TRD_154,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-20T02:40:12Z,0.991,2025-10-20T19:20:03Z,0.9905,5000,LONG,-2.4999999999997247,0.0,-2.4999999999997247,16.664166666666667
TRD_155,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-21T12:00:22Z,0.991,2025-10-22T04:40:08Z,0.9915,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.662777777777777
TRD_156,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-22T21:20:09Z,0.991,2025-10-23T14:00:40Z,0.9905,5000,LONG,-2.4999999999997247,0.0,-2.4999999999997247,16.67527777777778
TRD_157,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-24T06:40:06Z,0.9905,2025-10-24T23:10:05Z,0.9895,5000,LONG,-5.000000000000004,0.0,-5.000000000000004,16.49972222222222
TRD_158,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-25T15:50:10Z,0.9895,2025-10-26T08:30:11Z,0.9905,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.666944444444443
TRD_159,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-27T01:10:07Z,0.9895,2025-10-27T17:50:05Z,0.9905,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.66611111111111
TRD_160,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-28T10:30:16Z,0.9905,2025-10-29T03:10:10Z,0.9905,5000,LONG,0.0,0.0,0.0,16.665
TRD_161,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-29T23:10:07Z,0.9905,2025-10-30T15:50:06Z,0.9925,5000,LONG,10.000000000000009,0.0,10.000000000000009,16.66638888888889
TRD_162,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-10-31T08:30:07Z,0.9925,2025-11-01T01:10:06Z,0.9925,5000,LONG,0.0,0.0,0.0,16.66638888888889
TRD_163,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-01T17:50:06Z,0.9925,2025-11-02T10:30:08Z,0.9925,5000,LONG,0.0,0.0,0.0,16.66722222222222
TRD_164,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-03T03:10:05Z,0.992,2025-11-03T19:50:06Z,0.9905,5000,LONG,-7.499999999999729,0.0,-7.499999999999729,16.666944444444443
TRD_165,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-04T12:30:08Z,0.9915,2025-11-05T05:10:06Z,0.9905,5000,LONG,-5.000000000000004,0.0,-5.000000000000004,16.66611111111111
TRD_166,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-05T21:50:06Z,0.9905,2025-11-06T14:30:08Z,0.9915,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.66722222222222
TRD_167,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-07T07:10:06Z,0.989,2025-11-07T23:50:07Z,0.9905,5000,LONG,7.500000000000284,0.0,7.500000000000284,16.666944444444443
TRD_168,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-08T16:30:20Z,0.9905,2025-11-09T09:10:06Z,0.9895,5000,LONG,-5.000000000000004,0.0,-5.000000000000004,16.662777777777777
TRD_169,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-10T01:50:06Z,0.9895,2025-11-10T18:30:09Z,0.9885,5000,LONG,-5.000000000000004,0.0,-5.000000000000004,16.6675
TRD_170,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-11T11:10:05Z,0.9895,2025-11-12T03:50:06Z,0.9895,5000,LONG,0.0,0.0,0.0,16.666944444444443
TRD_171,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-12T20:30:10Z,0.9905,2025-11-13T13:10:06Z,0.9905,5000,LONG,0.0,0.0,0.0,16.665555555555557
TRD_172,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-14T05:50:06Z,0.9905,2025-11-14T22:30:10Z,0.9905,5000,LONG,0.0,0.0,0.0,16.66777777777778
TRD_173,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-15T15:10:07Z,0.9905,2025-11-16T07:50:06Z,0.9905,5000,LONG,0.0,0.0,0.0,16.66638888888889
TRD_174,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-17T00:30:08Z,0.9895,2025-11-17T17:10:07Z,0.99,5000,LONG,2.4999999999997247,0.0,2.4999999999997247,16.66638888888889
TRD_175,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-18T09:50:06Z,0.9915,2025-11-19T02:30:09Z,0.9895,5000,LONG,-10.000000000000009,0.0,-10.000000000000009,16.6675
TRD_176,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-19T19:10:07Z,0.99,2025-11-20T11:50:07Z,0.9905,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.666666666666668
TRD_177,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-21T04:20:15Z,0.99,2025-11-21T21:00:10Z,0.9905,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.665277777777778
TRD_178,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-22T13:40:07Z,0.989,2025-11-23T06:20:06Z,0.9915,5000,LONG,12.500000000000288,0.0,12.500000000000288,16.66638888888889
TRD_179,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-23T23:00:09Z,0.9935,2025-11-24T15:40:07Z,0.9945,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.66611111111111
TRD_180,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-25T08:20:07Z,0.9925,2025-11-26T01:00:12Z,0.993,5000,LONG,2.4999999999997247,0.0,2.4999999999997247,16.668055555555554
TRD_181,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-26T17:40:08Z,0.9925,2025-11-27T10:20:08Z,0.9935,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.666666666666668
TRD_182,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-28T03:00:16Z,0.9925,2025-11-28T19:40:07Z,0.9935,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.664166666666667
TRD_183,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-29T12:20:10Z,0.9935,2025-11-30T05:00:15Z,0.995,5000,LONG,7.499999999999729,0.0,7.499999999999729,16.668055555555554
TRD_184,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-11-30T21:40:08Z,0.995,2025-12-01T14:20:07Z,0.996,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.66638888888889
TRD_185,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-02T07:00:15Z,0.9965,2025-12-02T23:40:08Z,0.9965,5000,LONG,0.0,0.0,0.0,16.664722222222224
TRD_186,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-03T16:20:08Z,0.996,2025-12-04T09:00:22Z,0.9955,5000,LONG,-2.4999999999997247,0.0,-2.4999999999997247,16.670555555555556
TRD_187,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-05T01:40:09Z,0.9955,2025-12-05T18:20:08Z,0.9955,5000,LONG,0.0,0.0,0.0,16.66638888888889
TRD_188,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-06T11:00:11Z,0.9955,2025-12-07T03:40:09Z,0.9955,5000,LONG,0.0,0.0,0.0,16.66611111111111
TRD_189,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-07T20:20:09Z,0.995,2025-12-08T13:00:11Z,0.9955,5000,LONG,2.5000000000002798,0.0,2.5000000000002798,16.66722222222222
TRD_190,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-09T05:40:07Z,0.9955,2025-12-09T22:20:08Z,0.9945,5000,LONG,-5.000000000000004,0.0,-5.000000000000004,16.666944444444443
TRD_191,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-10T15:00:11Z,0.9955,2025-12-11T07:40:08Z,0.9955,5000,LONG,0.0,0.0,0.0,16.66583333333333
TRD_192,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-12T00:20:08Z,0.9955,2025-12-12T17:00:15Z,0.9975,5000,LONG,10.000000000000009,0.0,10.000000000000009,16.66861111111111
TRD_193,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-13T09:40:08Z,0.9985,2025-12-14T02:30:10Z,0.997,5000,LONG,-7.500000000000284,0.0,-7.500000000000284,16.83388888888889
TRD_194,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-14T19:10:09Z,0.9965,2025-12-15T11:50:08Z,0.9965,5000,LONG,0.0,0.0,0.0,16.66638888888889
TRD_195,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-16T04:30:09Z,0.9975,2025-12-16T21:10:09Z,0.9975,5000,LONG,0.0,0.0,0.0,16.666666666666668
TRD_196,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-17T14:10:09Z,0.9975,2025-12-18T06:50:08Z,0.9975,5000,LONG,0.0,0.0,0.0,16.66638888888889
TRD_197,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-18T23:30:11Z,0.9975,2025-12-19T16:10:08Z,0.9975,5000,LONG,0.0,0.0,0.0,16.66583333333333
TRD_198,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-20T08:50:09Z,0.9975,2025-12-21T01:30:10Z,0.9975,5000,LONG,0.0,0.0,0.0,16.666944444444443
TRD_199,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-21T18:10:08Z,0.9975,2025-12-22T10:50:08Z,0.9975,5000,LONG,0.0,0.0,0.0,16.666666666666668
TRD_200,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-23T03:30:12Z,0.9975,2025-12-23T20:10:09Z,0.9975,5000,LONG,0.0,0.0,0.0,16.66583333333333
TRD_201,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-24T12:50:08Z,0.9975,2025-12-25T05:30:17Z,0.9975,5000,LONG,0.0,0.0,0.0,16.669166666666666
TRD_202,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-25T22:10:08Z,0.9975,2025-12-26T14:50:09Z,0.9985,5000,LONG,5.000000000000004,0.0,5.000000000000004,16.666944444444443
TRD_203,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-27T07:20:10Z,0.9995,2025-12-28T00:00:14Z,0.9995,5000,LONG,0.0,0.0,0.0,16.66777777777778
TRD_204,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-28T16:50:11Z,0.9995,2025-12-29T09:40:20Z,0.9995,5000,LONG,0.0,0.0,0.0,16.835833333333333
TRD_205,43346999573571279084829705550951657228560122189852907354399832194708460277206,2025-12-30T02:20:09Z,0.9995,2025-12-30T19:00:12Z,0.9995,5000,LONG,0.0,0.0,0.0,16.6675
